security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
AKAM,Computer and Technology,Internet - Services,0.55,,,,1416,30__0,30,2,0.0,17067.5,25425.0,124251.0,884902.5,1170342.0,1202434.2,1205643.42
ALAB,Computer and Technology,Internet - Software,0.55,9000.0,8. p75_trade_value,2605.0,10318,40__1,40,2,1.0,17106.0,27000.0,104668.15,697633.33,1697660.0,3403977.0,3580397.7
ALGM,Computer and Technology,Electronics - Semiconductors,0.55,,,,317,25__0,25,2,0.0,15466.0,22636.0,80884.8,660780.0,673578.0,674857.8,674985.78
ALIT,Computer and Technology,Internet - Software,0.55,7500.0,8. p75_trade_value,19.0,76,20__0,20,2,0.0,14875.0,26246.25,59375.0,118437.5,124343.75,124934.38,124993.44
ALKT,Computer and Technology,Internet - Software,0.55,,,,53,15__0,15,3,0.0,9990.0,15078.0,48408.0,75715.8,78446.58,78719.66,78746.97
AMAT,Computer and Technology,Electronics - Semiconductors,0.55,922350.0,3. p9999_trade_value,2.0,14452,40__0,40,2,0.0,16000.0,24711.2,76269.87,211351.97,725460.02,993056.25,1003805.62
AMBA,Computer and Technology,Electronics - Semiconductors,0.55,7400.0,8. p75_trade_value,136.0,541,25__0,25,2,0.0,12000.0,18467.0,31000.0,307128.0,482962.8,500546.28,502304.63
AMD,Computer and Technology,Computer - Integrated Systems,0.55,,,,231067,55__0,55,1,0.0,15000.0,23114.1,60060.0,324934.0,1160726.19,1920292.38,2575328.53
AME,Computer and Technology,Electronics - Testing Equipment,0.55,,,,93,20__0,20,2,0.0,21320.0,53320.0,107172.0,107917.2,107991.72,107999.17,107999.92
AMKR,Computer and Technology,Electronics - Semiconductors,0.55,,,,96,20__3,20,2,3.0,16450.0,33208.75,277180.0,311038.0,314423.8,314762.38,314796.24
AMSC,Computer and Technology,Electronics - Miscellaneous Components,0.55,,,,325,25__0,25,2,0.0,11088.0,16138.8,44725.8,135066.09,156699.31,158862.63,159078.96
AMZN,Computer and Technology,Internet - Software and Services,0.55,,,,318227,55__0,55,1,0.0,17085.0,26640.0,69090.74,293855.36,1181318.84,2541600.6,3439423.3
ANET,Computer and Technology,Internet - Software,0.55,15660.0,7. p90_trade_value,1483.0,14820,40__3,40,2,3.0,15660.0,23275.0,60165.99,208622.67,507122.2,868567.04,920481.7
ANGI,Computer and Technology,Internet - Content,0.55,,,,34,15__0,15,3,0.0,116850.0,137893.0,172317.55,179227.25,179918.23,179987.32,179994.23
ANSS,Computer and Technology,Computer - Software,0.55,,,,280,25__0,25,2,0.0,8820.0,15200.0,55025.0,199053.0,222405.3,224740.53,224974.05
AOSL,Computer and Technology,Electronics - Semiconductors,0.55,52200.0,5. p99_trade_value,2.0,143,20__0,20,2,0.0,14480.0,19836.8,48054.6,53281.08,53442.11,53458.21,53459.82
APH,Computer and Technology,Electronics - Connectors,0.55,330000.0,1. p999999_trade_value,1.0,916,30__2,30,2,2.0,19740.0,32228.0,111538.75,247650.0,321765.0,329176.5,329917.65
APPF,Computer and Technology,Internet - Software,0.55,648750.0,1. p999999_trade_value,1.0,106,20__3,20,2,3.0,11250.0,18325.0,205130.0,603038.25,644178.83,648292.88,648704.29
APPN,Computer and Technology,Internet - Software,0.55,,,,65,20__0,20,2,0.0,31000.0,47920.0,108050.4,179555.04,186705.5,187420.55,187492.06
APPS,Computer and Technology,Internet - Software,0.55,,,,92,20__0,20,2,0.0,7180.0,10206.1,23620.0,38362.0,39836.2,39983.62,39998.36
ARLO,Computer and Technology,Internet - Software,0.55,,,,4,5__0,5,3,0.0,4489.5,4494.75,4498.95,4499.89,4499.99,4500.0,4500.0
ARM,Computer and Technology,Electronics - Semiconductors,0.55,820000.0,1. p999999_trade_value,1.0,40636,45__1,45,1,1.0,15403.5,23300.0,57407.75,180906.66,709982.67,798057.1,817805.71
ARQQ,Computer and Technology,Internet - Software,0.55,16000.0,6. p95_trade_value,10.0,201,25__0,25,2,0.0,10260.0,15264.0,38610.0,48188.0,50030.3,50214.53,50232.95
ARW,Computer and Technology,Electronics - Parts Distribution,0.55,,,,7,10__0,10,3,0.0,24850.0,24925.0,24985.0,24998.5,24999.85,24999.98,25000.0
ASAN,Computer and Technology,Internet - Software,0.55,118881.0,1. p999999_trade_value,1.0,572,30__2,30,2,2.0,11990.4,14544.0,42664.5,110283.45,118021.25,118795.02,118872.4
ASGN,Computer and Technology,Computers - IT Services,0.55,30000.0,1. p999999_trade_value,1.0,11,10__0,10,3,0.0,22500.0,26250.0,29250.0,29925.0,29992.5,29999.25,29999.93
ASML,Computer and Technology,Semiconductor Equipment - Wafer Fabrication,0.55,,,,46064,45__1,45,1,1.0,17507.0,27000.0,64074.0,199637.78,481574.8,754939.83,835597.98
ASTS,Computer and Technology,Wireless Equipment,0.55,,,,20181,45__1,45,1,1.0,15300.0,23100.0,56004.8,169816.0,473061.22,556253.58,569735.96
ASUR,Computer and Technology,Internet - Delivery Services,0.55,,,,2,5__0,5,3,0.0,5238.0,5319.0,5383.8,5398.38,5399.84,5399.98,5400.0
ATEN,Computer and Technology,Communication - Network Software,0.55,7227.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,7227.0,7227.0,7227.0,7227.0,7227.0,7227.0,7227.0
ATEX,Computer and Technology,Communication - Infrastructure,0.55,,,,1,0__2,0,3,2.0,6250.0,6250.0,6250.0,6250.0,6250.0,6250.0,6250.0
ATHM,Computer and Technology,Internet - Services,0.55,10000.0,8. p75_trade_value,3.0,10,10__0,10,3,0.0,10001.0,10005.5,10009.1,10009.91,10009.99,10010.0,10010.0
ATOM,Computer and Technology,Electronics - Semiconductors,0.55,11088.000000000002,7. p90_trade_value,12.0,119,20__0,20,2,0.0,10805.6,15360.5,19820.0,43373.0,46187.3,46468.73,46496.87
ATUS,Computer and Technology,Communication - Components,0.55,4325.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,4267.5,4296.25,4319.25,4324.43,4324.94,4324.99,4325.0
AVGO,Computer and Technology,Electronics - Semiconductors,0.55,763500.0,3. p9999_trade_value,21.0,209395,55__0,55,1,0.0,17250.0,26937.0,70953.0,230858.16,750818.1,1870114.92,3897664.22
AVNW,Computer and Technology,Wireless Equipment,0.55,4130.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,4130.0,4130.0,4130.0,4130.0,4130.0,4130.0,4130.0
AVPT,Computer and Technology,Internet - Software,0.55,260000.0,1. p999999_trade_value,1.0,58,20__3,20,2,3.0,12000.0,21179.0,203000.0,254300.0,259430.0,259943.0,259994.3
AVT,Computer and Technology,Electronics - Parts Distribution,0.55,,,,4,5__0,5,3,0.0,4695.8,4759.4,4810.28,4821.73,4822.87,4822.99,4823.0
AXTI,Computer and Technology,Electronics - Semiconductors,0.55,4800.0,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0,4800.0
AZ,Computer and Technology,Internet - Software,0.55,,,,6,10__0,10,3,0.0,9750.0,10125.0,10425.0,10492.5,10499.25,10499.93,10499.99
BAND,Computer and Technology,Communication - Infrastructure,0.55,,,,19,15__0,15,3,0.0,5280.0,6646.0,14177.2,15871.72,16041.17,16058.12,16059.81
BASE,Computer and Technology,Internet - Software,0.55,13860.000000000002,1. p999999_trade_value,1.0,46,15__0,15,3,0.0,8722.5,10507.5,13043.25,13778.32,13851.83,13859.18,13859.92
BB,Computer and Technology,Internet - Software,0.55,,,,278,25__0,25,2,0.0,10150.0,13360.95,28859.18,139106.68,143597.07,144046.11,144091.01
BBAI,Computer and Technology,Computers - IT Services,0.55,,,,2835,35__0,35,2,0.0,13048.8,19960.0,48467.8,102896.54,168576.97,183357.7,184835.77
BEKE,Computer and Technology,Internet - Services,0.55,789842.0,1. p999999_trade_value,1.0,2347,35__1,35,2,1.0,17727.2,28776.0,101034.0,407890.0,787533.07,789611.11,789818.91
BELFB,Computer and Technology,Electronics - Miscellaneous Products,0.55,4440.000000000001,1. p999999_trade_value,1.0,1,0__2,0,3,2.0,4440.0,4440.0,4440.0,4440.0,4440.0,4440.0,4440.0
BHE,Computer and Technology,Electronics - Manufacturing Services,0.55,,,,4,5__0,5,3,0.0,5847.0,6028.5,6173.7,6206.37,6209.64,6209.96,6210.0
BIDU,Computer and Technology,Internet - Services,0.55,159000.0,4. p999_trade_value,21.0,20242,45__1,45,1,1.0,14759.0,22200.0,54195.43,158060.1,386240.7,733520.08,789752.01
BIGC,Computer and Technology,Internet - Software,0.55,,,,8,10__0,10,3,0.0,49980.0,49980.0,49980.0,49980.0,49980.0,49980.0,49980.0
BILL,Computer and Technology,Internet - Software,0.55,,,,2171,35__1,35,2,1.0,15750.0,24962.0,82875.0,636540.0,1067729.43,1150772.94,1159077.29
BL,Computer and Technology,Internet - Software,0.55,152950.0,1. p999999_trade_value,1.0,22,15__0,15,3,0.0,11813.6,15716.5,124171.6,150072.16,152662.22,152921.22,152947.12
BLKB,Computer and Technology,Computer - Software,0.55,7600.0,1. p999999_trade_value,2.0,6,10__0,10,3,0.0,7600.0,7600.0,7600.0,7600.0,7600.0,7600.0,7600.0
BLND,Computer and Technology,Internet - Software,0.55,12500.0,1. p999999_trade_value,1.0,4,5__0,5,3,0.0,11810.0,12155.0,12431.0,12493.1,12499.31,12499.93,12499.99
BLNK,Computer and Technology,Electronics - Miscellaneous Services,0.55,7280.0,8. p75_trade_value,2.0,7,10__0,10,3,0.0,9168.0,10584.0,11716.8,11971.68,11997.17,11999.72,11999.97
BLZE,Computer and Technology,Internet - Software,0.55,5000.0,1. p999999_trade_value,1.0,2,5__0,5,3,0.0,4810.0,4905.0,4981.0,4998.1,4999.81,4999.98,5000.0
BMBL,Computer and Technology,Internet - Software,0.55,290910.0,5. p99_trade_value,2.0,119,20__3,20,2,3.0,9190.0,11821.5,251441.4,444859.57,463396.36,465250.04,465435.4
BMI,Computer and Technology,Instruments - Control,0.55,18720.0,1. p999999_trade_value,1.0,18,15__0,15,3,0.0,11634.0,13161.0,17608.2,18608.82,18708.88,18718.89,18719.89
BOX,Computer and Technology,Internet - Software,0.55,,,,210,25__0,25,2,0.0,12947.3,17519.4,52057.74,180315.5,210246.35,213239.44,213538.74
BR,Computer and Technology,Internet - Software,0.55,12782.0,7. p90_trade_value,3.0,21,15__0,15,3,0.0,12782.0,14580.0,20023.2,21247.92,21370.39,21382.64,21383.86
BRKR,Computer and Technology,Instruments - Scientific,0.55,224460.0,1. p999999_trade_value,1.0,103,20__3,20,2,3.0,37350.0,58598.5,171067.4,219198.84,223933.88,224407.39,224454.74
BRZE,Computer and Technology,Internet - Software,0.55,8240.0,8. p75_trade_value,97.0,388,25__0,25,2,0.0,16165.0,26720.0,89358.16,157789.26,167896.93,168907.69,169008.77
BSY,Computer and Technology,Internet - Software,0.55,5950.0,8. p75_trade_value,6.0,23,15__0,15,3,0.0,19644.0,23868.0,32201.7,34283.67,34491.87,34512.69,34514.77
BW,Computer and Technology,Electronics - Power Generation,0.55,,,,1,0__2,0,3,2.0,5210.0,5210.0,5210.0,5210.0,5210.0,5210.0,5210.0
BZ,Computer and Technology,Internet - Software,0.55,,,,54,15__0,15,3,0.0,54218.5,60345.0,74668.71,79006.07,79439.81,79483.18,79487.52
BZUN,Computer and Technology,Computers - IT Services,0.55,,,,8,10__0,10,3,0.0,15841.5,20095.75,23499.15,24264.92,24341.49,24349.15,24349.91
CACI,Computer and Technology,Computer - Services,0.55,7950.0,8. p75_trade_value,53.0,210,25__0,25,2,0.0,12077.1,24715.5,84414.05,262835.51,264747.55,264938.76,264957.88
CALX,Computer and Technology,Internet - Software,0.55,12375.0,8. p75_trade_value,9.0,33,15__0,15,3,0.0,32257.0,55830.0,106341.6,118472.16,119685.22,119806.52,119818.65
CAMT,Computer and Technology,Electronics - Measuring Instruments,0.55,40999.99999999999,1. p999999_trade_value,1.0,222,25__0,25,2,0.0,11732.8,16760.0,25890.8,39232.0,40823.2,40982.32,40998.23
CCCS,Computer and Technology,Internet - Software,0.55,10000.0,8. p75_trade_value,2.0,8,10__0,10,3,0.0,10600.0,11300.0,11860.0,11986.0,11998.6,11999.86,11999.99
CCOI,Computer and Technology,Wireless National,0.55,,,,25,15__0,15,3,0.0,7085.0,8425.0,48249.6,59472.96,60595.3,60707.53,60718.75
CCSI,Computer and Technology,Internet - Software,0.55,5500.000000000001,1. p999999_trade_value,1.0,3,5__0,5,3,0.0,5060.0,5280.0,5456.0,5495.6,5499.56,5499.96,5500.0
CDNS,Computer and Technology,Computer - Software,0.55,332464.0,1. p999999_trade_value,1.0,2293,35__0,35,2,0.0,15300.0,22800.0,76308.0,213791.2,305367.06,329754.31,332193.03
CDW,Computer and Technology,Computers - IT Services,0.55,,,,246,25__0,25,2,0.0,9090.0,12825.0,23357.5,382215.25,397771.53,399327.15,399482.72
CEVA,Computer and Technology,Electronics - Semiconductors,0.55,4950.0,1. p999999_trade_value,1.0,6,10__0,10,3,0.0,4725.0,4837.5,4927.5,4947.75,4949.78,4949.98,4950.0
CFLT,Computer and Technology,Internet - Software,0.55,,,,1363,30__0,30,2,0.0,16750.0,27000.0,141649.96,398868.0,749606.0,794960.6,799496.06
CGNT,Computer and Technology,Internet - Software,0.55,,,,16,10__0,10,3,0.0,32880.0,37912.5,39982.5,40448.25,40494.83,40499.48,40499.95
CGNX,Computer and Technology,Electronics - Testing Equipment,0.55,,,,9,10__0,10,3,0.0,7416.0,8388.0,9165.6,9340.56,9358.06,9359.81,9359.98
CHGG,Computer and Technology,Internet - Software,0.55,,,,26,15__0,15,3,0.0,12072.5,14875.0,16267.5,16647.75,16685.77,16689.58,16689.96
CHKP,Computer and Technology,Security,0.55,,,,205,25__0,25,2,0.0,15422.0,24744.0,62240.0,223880.04,256559.0,259826.9,260153.69
CIEN,Computer and Technology,Communication - Components,0.55,,,,1154,30__2,30,2,2.0,16086.4,25126.0,98724.0,217439.42,373418.18,391464.82,393269.48
CLBT,Computer and Technology,Internet - Software,0.55,7808.0,8. p75_trade_value,33.0,129,20__3,20,2,3.0,12825.0,45598.2,77121.6,315933.44,346233.34,349263.33,349566.33
CLFD,Computer and Technology,Wireless Equipment,0.55,21440.0,1. p999999_trade_value,1.0,16,10__0,10,3,0.0,9450.0,12860.0,19724.0,21268.4,21422.84,21438.28,21439.83
CLS,Computer and Technology,Electronics - Manufacturing Services,0.55,8517.0,8. p75_trade_value,1428.0,5697,40__0,40,2,0.0,16969.2,26874.0,99066.0,763344.82,1114394.4,1204939.44,1213993.94
CMCM,Computer and Technology,Internet - Software,0.55,3500.0,1. p999999_trade_value,2.0,2,5__0,5,3,0.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0
CMTL,Computer and Technology,Wireless Equipment,0.55,6182.0,8. p75_trade_value,7.0,27,15__0,15,3,0.0,11862.0,13284.0,18310.0,19831.0,19983.1,19998.31,19999.83
COHU,Computer and Technology,Electronics - Manufacturing Machinery,0.55,,,,1,0__2,0,3,2.0,5445.0,5445.0,5445.0,5445.0,5445.0,5445.0,5445.0
COMM,Computer and Technology,Communication - Infrastructure,0.55,,,,96,20__0,20,2,0.0,10170.0,17882.5,28147.7,35187.77,35891.78,35962.18,35969.22
COMP,Computer and Technology,Internet - Software,0.55,75000.0,1. p999999_trade_value,1.0,82,20__0,20,2,0.0,13566.0,19750.0,72278.4,74727.84,74972.78,74997.28,74999.73
CRDO,Computer and Technology,Electronics - Semiconductors,0.55,572565.0,1. p999999_trade_value,2.0,3350,35__0,35,2,0.0,18000.0,27768.15,84431.7,214643.6,572565.0,572565.0,572565.0
CRM,Computer and Technology,Computer - Software,0.55,,,,43859,45__0,45,1,0.0,18000.0,28320.0,70711.5,257894.81,1068271.54,3213641.1,4281364.11
CRNC,Computer and Technology,Computers - IT Services,0.55,97200.00000000001,1. p999999_trade_value,1.0,425,25__0,25,2,0.0,13364.0,19060.0,33846.8,82402.4,95720.24,97052.02,97185.2
CRNT,Computer and Technology,Wireless Non-US ,0.55,5700.0,1. p999999_trade_value,1.0,6,10__0,10,3,0.0,5400.0,5550.0,5670.0,5697.0,5699.7,5699.97,5700.0
CRTO,Computer and Technology,Internet - Software and Services,0.55,,,,52,15__2,15,3,2.0,22923.0,164250.0,1639750.0,2683975.0,2788397.5,2798839.75,2799883.98
CRUS,Computer and Technology,Electronics - Semiconductors,0.55,259870.00000000003,5. p99_trade_value,3.0,299,25__2,25,2,2.0,16392.0,27378.0,201197.4,925868.87,1169886.89,1194288.69,1196728.87
CRWD,Computer and Technology,Security,0.55,8415.0,8. p75_trade_value,17134.0,68527,50__4,50,1,4.0,15550.8,24400.0,59368.8,207098.12,556361.4,1202071.3,1872541.33
CRWV,Computer and Technology,Internet - Software,0.55,889600.0,3. p9999_trade_value,5.0,47455,45__0,45,1,0.0,17850.0,29000.0,82643.4,292214.1,778065.8,1813146.44,1853010.64
CSCO,Computer and Technology,Computer - Networking,0.55,,,,4677,35__0,35,2,0.0,15036.0,22602.0,67152.72,291284.66,831755.04,1154068.4,1186299.74
CSGP,Computer and Technology,Computers - IT Services,0.55,386880.0,1. p999999_trade_value,1.0,415,25__0,25,2,0.0,13095.0,18536.5,61577.4,288314.88,377023.49,385894.35,386781.43
CTSH,Computer and Technology,Computers - IT Services,0.55,9450.0,8. p75_trade_value,99.0,392,25__0,25,2,0.0,21009.0,29650.5,131507.05,224706.0,236670.6,237867.06,237986.71
CVLT,Computer and Technology,Computer - Software,0.55,765000.0,4. p999_trade_value,2.0,1488,30__0,30,2,0.0,19810.0,27440.0,59964.6,635214.5,880606.54,898780.65,900598.07
CWAN,Computer and Technology,Internet - Software,0.55,38720.00000000001,1. p999999_trade_value,1.0,28,15__0,15,3,0.0,9460.0,9678.0,30890.0,37937.0,38641.7,38712.17,38719.22
CXDO,Computer and Technology,Internet - Services,0.55,,,,1,0__2,0,3,2.0,7350.0,7350.0,7350.0,7350.0,7350.0,7350.0,7350.0
CYBR,Computer and Technology,Security,0.55,177100.0,1. p999999_trade_value,1.0,827,30__2,30,2,2.0,14970.0,23540.0,70650.0,172061.4,176596.14,177049.61,177094.96
DAKT,Computer and Technology,Electronics - Miscellaneous Products,0.55,42500.0,6. p95_trade_value,3.0,23,15__0,15,3,0.0,41000.0,42500.0,79479.8,88866.98,89805.7,89899.57,89908.96
DASH,Computer and Technology,Internet - Services,0.55,9333.0,8. p75_trade_value,2748.0,10991,40__0,40,2,0.0,17721.0,29492.0,79113.5,415490.0,1064694.0,1146098.1,1154109.81
DAVA,Computer and Technology,Computers - IT Services,0.55,,,,29,15__0,15,3,0.0,20125.0,21570.0,23460.0,23901.0,23945.1,23949.51,23949.95
DAY,Computer and Technology,Internet - Software,0.55,15500.0,6. p95_trade_value,2.0,38,15__0,15,3,0.0,8946.0,10366.0,18152.3,19554.23,19694.42,19708.44,19709.84
DBD,Computer and Technology,Internet - Software,0.55,4400.0,8. p75_trade_value,6.0,24,15__0,15,3,0.0,4500.0,4542.5,4954.25,5062.92,5073.79,5074.88,5074.99
DBX,Computer and Technology,Internet - Services,0.55,38976.0,6. p95_trade_value,19.0,380,25__2,25,2,2.0,17481.5,35008.8,192600.0,529642.0,666764.2,680476.42,681847.64
DDOG,Computer and Technology,Internet - Software,0.55,,,,15301,40__0,40,2,0.0,16005.0,26325.0,85000.0,383500.0,931385.0,1287524.0,1341502.4
DELL,Computer and Technology,Computer - Micro Computers,0.55,651000.0,1. p999999_trade_value,1.0,30002,45__1,45,1,1.0,16524.0,25475.7,64725.72,202497.0,496615.46,612411.21,647141.12
DFDV,Computer and Technology,Internet - Software,0.55,49750.0,1. p999999_trade_value,1.0,54,15__0,15,3,0.0,12705.0,18076.5,36367.5,48411.75,49616.18,49736.62,49748.66
DFIN,Computer and Technology,Internet - Software and Services,0.55,,,,1,0__0,0,3,0.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0
DIOD,Computer and Technology,Electronics - Semiconductors,0.55,,,,15,10__0,10,3,0.0,9812.0,19054.0,34050.8,37425.08,37762.51,37796.25,37799.63
DJT,Computer and Technology,Internet - Software,0.55,,,,64310,50__1,50,1,1.0,17600.0,28354.95,74072.8,427701.81,1257337.25,2961723.4,3560472.34
DOCN,Computer and Technology,Internet - Software,0.55,,,,618,30__2,30,2,2.0,16910.0,30010.5,47169.9,68830.0,74383.0,74938.3,74993.83
DOCU,Computer and Technology,Internet - Software,0.55,183000.0,4. p999_trade_value,4.0,4000,35__0,35,2,0.0,15404.0,22604.6,51725.74,170013.0,361029.27,380010.93,381909.09
DOMO,Computer and Technology,Internet - Software,0.55,,,,27,15__0,15,3,0.0,11570.0,23237.0,38319.0,41559.9,41883.99,41916.4,41919.64
DOX,Computer and Technology,Computers - IT Services,0.55,45000.0,1. p999999_trade_value,1.0,9,10__0,10,3,0.0,21400.0,33200.0,42640.0,44764.0,44976.4,44997.64,44999.76
DSGX,Computer and Technology,Computer - Software,0.55,7103.999999999999,8. p75_trade_value,6.0,24,15__0,15,3,0.0,13777.5,24546.15,29156.9,29978.69,30060.87,30069.09,30069.91
DT,Computer and Technology,Computers - IT Services,0.55,,,,504,25__1,25,2,1.0,20379.0,54929.95,252630.0,10918600.0,10918600.0,10918600.0,10918600.0
DV,Computer and Technology,Internet - Software,0.55,550000.0,1. p999999_trade_value,1.0,91,20__3,20,2,3.0,21000.0,27512.0,137584.0,508758.4,545875.84,549587.58,549958.76
DXC,Computer and Technology,Computers - IT Services,0.55,,,,18,15__0,15,3,0.0,10106.0,20193.75,56658.75,64863.38,65683.84,65765.88,65774.09
EB,Computer and Technology,Internet - Services,0.55,6500.0,1. p999999_trade_value,2.0,2,5__0,5,3,0.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0,6500.0
ENTG,Computer and Technology,Electronics - Manufacturing Machinery,0.55,,,,317,25__2,25,2,2.0,19872.0,44688.0,340000.0,392750.0,410525.0,412302.5,412480.25
EPAM,Computer and Technology,Computers - IT Services,0.55,9600.0,8. p75_trade_value,66.0,264,25__0,25,2,0.0,18150.0,43200.0,68952.0,85642.56,86324.26,86392.43,86399.24
ERIC,Computer and Technology,Wireless Equipment,0.55,46500.0,1. p999999_trade_value,1.0,52,15__0,15,3,0.0,21038.5,31719.75,42675.0,46117.5,46461.75,46496.18,46499.62
ESTC,Computer and Technology,Internet - Software,0.55,9850.0,8. p75_trade_value,397.0,1588,30__2,30,2,2.0,23787.0,38770.4,113390.0,348553.8,355950.0,355950.0,355950.0
EVH,Computer and Technology,Internet - Software,0.55,95600.0,1. p999999_trade_value,1.0,66,20__0,20,2,0.0,11602.5,18442.5,91960.0,95236.0,95563.6,95596.36,95599.64
EVLV,Computer and Technology,Computers - IT Services,0.55,17988.0,6. p95_trade_value,2.0,24,15__0,15,3,0.0,13409.0,17389.8,19537.24,19953.72,19995.37,19999.54,19999.95
EXTR,Computer and Technology,Computer - Networking,0.55,78771.99999999999,1. p999999_trade_value,1.0,20,15__0,15,3,0.0,17292.8,48520.2,72721.64,78166.96,78711.5,78765.95,78771.39
FARO,Computer and Technology,Computer - Integrated Systems,0.55,20000.0,1. p999999_trade_value,1.0,6,10__0,10,3,0.0,15000.0,17500.0,19500.0,19950.0,19995.0,19999.5,19999.95
FFIV,Computer and Technology,Internet - Software,0.55,8470.0,8. p75_trade_value,128.0,509,25__0,25,2,0.0,17020.0,25066.0,43884.8,77343.56,88284.36,89378.44,89487.84
FICO,Computer and Technology,Computers - IT Services,0.55,55000.0,5. p99_trade_value,41.0,4032,35__0,35,2,0.0,16371.6,23290.0,54969.0,149383.47,216000.0,216000.0,216000.0
FIVN,Computer and Technology,Internet - Software,0.55,287500.0,1. p999999_trade_value,1.0,307,25__0,25,2,0.0,21520.0,38704.0,88000.0,255963.64,284346.36,287184.64,287468.46
FLEX,Computer and Technology,Electronics - Miscellaneous Products,0.55,170170.0,1. p999999_trade_value,1.0,213,25__2,25,2,2.0,29984.0,65000.0,117094.8,162713.96,169424.4,170095.44,170162.54
