security,sector,industry,itm_threshold,unusual_baseline,trade_value_category,num_trades_over_baseline,num_trades_total,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,p90_trade_value,p95_trade_value,p99_trade_value,p999_trade_value,p9999_trade_value,p99999_trade_value,p999999_trade_value
CFLT,Computer and Technology,Internet - Software,0.55,,,,1363,30__0,30,2,0.0,16750.0,27000.0,141649.96,398868.0,749606.0,794960.6,799496.06
CLBT,Computer and Technology,Internet - Software,0.55,7808.0,8. p75_trade_value,33.0,129,20__3,20,2,3.0,12825.0,45598.2,77121.6,315933.44,346233.34,349263.33,349566.33
COMP,Computer and Technology,Internet - Software,0.55,75000.0,1. p999999_trade_value,1.0,82,20__0,20,2,0.0,13566.0,19750.0,72278.4,74727.84,74972.78,74997.28,74999.73
DASH,Computer and Technology,Internet - Services,0.55,9333.0,8. p75_trade_value,2748.0,10991,40__0,40,2,0.0,17721.0,29492.0,79113.5,415490.0,1064694.0,1146098.1,1154109.81
DBX,Computer and Technology,Internet - Services,0.55,38976.0,6. p95_trade_value,19.0,380,25__2,25,2,2.0,17481.5,35008.8,192600.0,529642.0,666764.2,680476.42,681847.64
DDOG,Computer and Technology,Internet - Software,0.55,,,,15301,40__0,40,2,0.0,16005.0,26325.0,85000.0,383500.0,931385.0,1287524.0,1341502.4
DOCN,Computer and Technology,Internet - Software,0.55,,,,618,30__2,30,2,2.0,16910.0,30010.5,47169.9,68830.0,74383.0,74938.3,74993.83
DOCU,Computer and Technology,Internet - Software,0.55,183000.0,4. p999_trade_value,4.0,4000,35__0,35,2,0.0,15404.0,22604.6,51725.74,170013.0,361029.27,380010.93,381909.09
DV,Computer and Technology,Internet - Software,0.55,550000.0,1. p999999_trade_value,1.0,91,20__3,20,2,3.0,21000.0,27512.0,137584.0,508758.4,545875.84,549587.58,549958.76
ESTC,Computer and Technology,Internet - Software,0.55,9850.0,8. p75_trade_value,397.0,1588,30__2,30,2,2.0,23787.0,38770.4,113390.0,348553.8,355950.0,355950.0,355950.0
EVH,Computer and Technology,Internet - Software,0.55,95600.0,1. p999999_trade_value,1.0,66,20__0,20,2,0.0,11602.5,18442.5,91960.0,95236.0,95563.6,95596.36,95599.64
FFIV,Computer and Technology,Internet - Software,0.55,8470.0,8. p75_trade_value,128.0,509,25__0,25,2,0.0,17020.0,25066.0,43884.8,77343.56,88284.36,89378.44,89487.84
FIVN,Computer and Technology,Internet - Software,0.55,287500.0,1. p999999_trade_value,1.0,307,25__0,25,2,0.0,21520.0,38704.0,88000.0,255963.64,284346.36,287184.64,287468.46
FROG,Computer and Technology,Internet - Software,0.55,250740.0,1. p999999_trade_value,1.0,441,25__0,25,2,0.0,13350.0,32500.0,85571.0,218858.04,247551.8,250421.18,250708.12
FRSH,Computer and Technology,Internet - Software,0.55,84254.00000000001,1. p999999_trade_value,1.0,329,25__0,25,2,0.0,16686.0,29730.0,73600.0,82202.69,84048.87,84233.49,84251.95
FSLY,Computer and Technology,Internet - Software,0.55,8576.0,8. p75_trade_value,96.0,377,25__0,25,2,0.0,14917.2,20840.0,90600.0,191224.0,200022.4,200902.24,200990.22
GDDY,Computer and Technology,Internet - Delivery Services,0.55,,,,683,30__0,30,2,0.0,13258.0,19881.0,61579.32,719456.4,805265.64,813846.56,814704.66
GENI,Computer and Technology,Internet - Content,0.55,21000.0,6. p95_trade_value,4.0,72,20__0,20,2,0.0,16280.0,19625.0,50072.5,50232.25,50248.23,50249.82,50249.98
GLOB,Computer and Technology,Internet - Software and Services,0.55,8000.0,8. p75_trade_value,79.0,313,25__0,25,2,0.0,16612.0,21946.0,67657.2,688980.0,905898.0,927589.8,929758.98
GRAB,Computer and Technology,Internet - Software,0.55,73840.0,5. p99_trade_value,5.0,482,25__0,25,2,0.0,14980.0,20741.0,65856.64,103586.31,104561.63,104659.16,104668.92
GRND,Computer and Technology,Internet - Software,0.55,221680.00000000003,1. p999999_trade_value,1.0,97,20__0,20,2,0.0,11820.0,19744.0,74051.2,206917.12,220203.71,221532.37,221665.24
GTLB,Computer and Technology,Internet - Software,0.55,8730.000000000002,8. p75_trade_value,699.0,2791,35__0,35,2,0.0,15510.0,22497.5,56322.0,168124.1,344978.54,351099.85,351711.99
GWRE,Computer and Technology,Internet - Software,0.55,,,,750,30__2,30,2,2.0,18416.4,26780.55,81922.8,276635.84,463425.58,482104.56,483972.46
HUBS,Computer and Technology,Internet - Software,0.55,,,,2165,35__0,35,2,0.0,15750.0,24950.0,80246.6,327835.76,366015.49,366069.05,366074.4
INFA,Computer and Technology,Internet - Software,0.55,,,,152,20__3,20,2,3.0,18590.4,33023.75,160000.5,261264.42,274661.44,276001.14,276135.11
INTA,Computer and Technology,Internet - Software,0.55,,,,76,20__3,20,2,3.0,13268.0,16935.0,190312.5,204656.25,206090.63,206234.06,206248.41
IOT,Computer and Technology,Internet - Software,0.55,9685.0,8. p75_trade_value,735.0,2940,35__1,35,2,1.0,20299.5,38955.5,199888.85,802108.29,1085205.6,1188520.56,1198852.06
IQ,Computer and Technology,Internet - Services,0.55,,,,152,20__0,20,2,0.0,9063.0,11935.65,25745.0,29396.0,29939.6,29993.96,29999.4
KC,Computer and Technology,Internet - Software,0.55,,,,528,25__0,25,2,0.0,16491.5,26347.05,70304.2,113149.89,113590.99,113635.1,113639.51
KVYO,Computer and Technology,Internet - Software,0.55,,,,212,25__0,25,2,0.0,15191.4,20913.75,75111.0,99520.75,101752.08,101975.21,101997.52
LYFT,Computer and Technology,Internet - Services,0.55,184932.0,4. p999_trade_value,4.0,3175,35__0,35,2,0.0,15325.2,21203.0,60098.6,178853.83,485427.25,489107.13,489475.11
MGNI,Computer and Technology,Internet - Software,0.55,,,,200,25__0,25,2,0.0,15000.0,22515.8,75030.0,84728.4,86232.84,86383.28,86398.33
MMYT,Computer and Technology,Internet - Delivery Services,0.55,,,,118,20__0,20,2,0.0,9593.0,12803.1,20264.0,31159.35,32442.44,32570.74,32583.57
MNDY,Computer and Technology,Internet - Software,0.55,,,,3009,35__1,35,2,1.0,17823.0,28000.0,94080.0,398982.4,691947.2,735194.72,739519.47
MTCH,Computer and Technology,Internet - Software,0.55,422770.0,4. p999_trade_value,2.0,1521,30__0,30,2,0.0,17777.0,32571.0,131382.8,412760.0,1242682.54,1374951.45,1388178.35
NBIS,Computer and Technology,Internet - Software and Services,0.55,,,,14488,40__0,40,2,0.0,19650.0,32864.25,93273.3,247877.64,488966.16,803785.95,850778.6
NCNO,Computer and Technology,Internet - Software,0.55,,,,79,20__3,20,2,3.0,25600.0,54988.2,160620.04,214450.8,219833.88,220372.19,220426.02
NET,Computer and Technology,Internet - Software,0.55,25058.0,6. p95_trade_value,412.0,8240,40__0,40,2,0.0,16200.6,25047.55,73431.43,464736.46,1190480.85,1523048.09,1556304.81
NICE,Computer and Technology,Internet - Software,0.55,23585.0,7. p90_trade_value,77.0,765,30__0,30,2,0.0,23513.4,42271.6,91930.0,1243070.0,1368557.0,1381105.7,1382360.57
NTES,Computer and Technology,Internet - Software and Services,0.55,8400.0,8. p75_trade_value,246.0,975,30__2,30,2,2.0,16398.0,24650.0,75260.0,181209.0,221970.9,226047.09,226454.71
ODD,Computer and Technology,Internet - Software,0.55,14419.999999999998,7. p90_trade_value,18.0,175,20__0,20,2,0.0,14412.0,22097.0,43532.3,109416.94,121191.69,122369.17,122486.92
OPEN,Computer and Technology,Internet - Software,0.55,109200.0,1. p999999_trade_value,1.0,161,20__0,20,2,0.0,10625.0,16614.0,31056.0,98044.8,108084.48,109088.45,109188.84
OS,Computer and Technology,Internet - Software,0.55,,,,66,20__0,20,2,0.0,11422.5,13125.0,17271.0,18827.1,18982.71,18998.27,18999.83
PATH,Computer and Technology,Internet - Software,0.55,529104.0,1. p999999_trade_value,1.0,1133,30__2,30,2,2.0,11961.4,20040.0,64760.0,405300.0,518451.43,528038.74,528997.47
PAYC,Computer and Technology,Internet - Software,0.55,,,,499,25__1,25,2,1.0,14060.0,25456.0,85260.0,6115940.0,6326594.0,6347659.4,6349765.94
PAYX,Computer and Technology,Internet - Software,0.55,118500.0,5. p99_trade_value,5.0,498,25__0,25,2,0.0,15020.9,24680.6,77275.0,224335.5,237083.55,238358.36,238485.84
PCOR,Computer and Technology,Internet - Software,0.55,175000.0,5. p99_trade_value,4.0,392,25__0,25,2,0.0,19947.5,31708.8,160076.0,477752.68,479343.27,479502.33,479518.23
PCTY,Computer and Technology,Internet - Software,0.55,,,,59,20__0,20,2,0.0,18992.0,24500.0,40816.1,53581.61,54858.16,54985.82,54998.58
PENG,Computer and Technology,Internet - Software,0.55,86000.0,1. p999999_trade_value,1.0,69,20__0,20,2,0.0,10822.0,16838.0,43840.0,81784.0,85578.4,85957.84,85995.78
PINS,Computer and Technology,Internet - Software,0.55,,,,5198,35__2,35,2,2.0,15206.6,24870.45,124431.91,700114.13,1746151.97,1983840.2,2007609.02
QBTS,Computer and Technology,Internet - Software,0.55,,,,9684,40__3,40,2,3.0,14704.2,22000.0,52151.98,105000.0,215230.5,359023.05,373402.3
QUBT,Computer and Technology,Internet - Software,0.55,,,,7567,40__3,40,2,3.0,17000.0,25392.5,64922.78,211899.94,582144.24,598214.42,599821.44
RBRK,Computer and Technology,Internet - Software,0.55,,,,2848,35__2,35,2,2.0,18200.0,27911.25,90000.0,554089.94,1933502.82,2071713.28,2085534.33
RGTI,Computer and Technology,Internet - Software,0.55,,,,15475,40__3,40,2,3.0,15400.0,22500.0,57172.0,183976.56,345807.4,492978.6,508297.86
RNG,Computer and Technology,Internet - Software and Services,0.55,,,,115,20__0,20,2,0.0,8499.0,10002.0,19972.0,22658.0,22965.8,22996.58,22999.66
RPD,Computer and Technology,Internet - Software,0.55,,,,123,20__0,20,2,0.0,13913.8,15750.0,44300.0,120215.6,129021.56,129902.16,129990.22
RUM,Computer and Technology,Internet - Software,0.55,,,,933,30__2,30,2,2.0,13500.0,20400.0,46000.0,117480.9,187248.09,194224.81,194922.48
SE,Computer and Technology,Internet - Software,0.55,,,,5040,35__0,35,2,0.0,14340.2,22400.5,62032.3,323927.5,1427030.13,1478935.71,1484126.27
SNAP,Computer and Technology,Internet - Software,0.55,,,,7170,40__1,40,2,1.0,12988.3,19514.9,60193.44,338821.25,1741541.47,3864096.55,4076352.05
STNE,Computer and Technology,Internet - Software,0.55,100000.0,6. p95_trade_value,8.0,161,20__3,20,2,3.0,48000.0,98747.0,204198.4,295964.56,311687.06,313259.31,313416.53
TEAM,Computer and Technology,Internet - Software,0.55,,,,6986,40__0,40,2,0.0,15617.0,23760.0,60160.0,268896.6,1311585.0,1556758.5,1581275.85
TOST,Computer and Technology,Internet - Software,0.55,,,,1859,35__0,35,2,0.0,15000.0,23004.0,48340.0,91366.4,173037.8,182903.78,183890.38
TTAN,Computer and Technology,Internet - Software,0.55,334800.0,4. p999_trade_value,2.0,1203,30__2,30,2,2.0,11184.0,15810.9,55625.6,294278.8,406934.8,415804.48,416691.45
TTD,Computer and Technology,Internet - Services,0.55,225860.0,4. p999_trade_value,13.0,12573,40__3,40,2,3.0,15967.4,24600.0,66099.6,222508.08,604365.79,970733.15,1012668.52
TWLO,Computer and Technology,Internet - Software,0.55,16465.0,7. p90_trade_value,573.0,5729,40__0,40,2,0.0,16425.8,26258.4,73990.2,237490.24,331904.37,367315.44,370856.54
TYL,Computer and Technology,Internet - Software and Services,0.55,82800.0,1. p999999_trade_value,1.0,87,20__0,20,2,0.0,11820.0,19400.0,40187.0,78538.7,82373.87,82757.39,82795.74
U,Computer and Technology,Internet - Software,0.55,216000.0,4. p999_trade_value,12.0,9676,40__3,40,2,3.0,13991.5,21930.0,62126.25,216000.0,469528.4,1475000.84,1575548.08
UPWK,Computer and Technology,Internet - Services,0.55,760000.0,1. p999999_trade_value,1.0,227,25__0,25,2,0.0,14826.4,22118.0,55194.88,622140.0,746214.0,758621.4,759862.14
VIPS,Computer and Technology,Internet - Delivery Services,0.55,,,,150,20__0,20,2,0.0,14280.0,22505.0,39444.65,50935.5,52343.55,52484.36,52498.44
VNET,Computer and Technology,Internet - Software,0.55,102165.00000000001,1. p999999_trade_value,1.0,299,25__0,25,2,0.0,19584.0,34302.0,75056.8,101387.22,102087.22,102157.22,102164.22
VRSN,Computer and Technology,Internet - Software and Services,0.55,,,,295,25__0,25,2,0.0,20160.0,30459.8,78468.54,247978.52,283016.85,286520.69,286871.07
WAY,Computer and Technology,Internet - Software,0.55,,,,301,25__2,25,2,2.0,39975.0,87500.0,356370.0,621543.0,691146.3,698106.63,698802.66
WB,Computer and Technology,Internet - Content,0.55,75000.0,1. p999999_trade_value,1.0,312,25__0,25,2,0.0,23031.0,31736.2,65633.65,73445.0,74844.5,74984.45,74998.44
WDAY,Computer and Technology,Internet - Software,0.55,,,,7294,40__0,40,2,0.0,16281.4,25563.6,72507.0,396238.5,1175883.25,1699338.33,1751683.83
WIMI,Computer and Technology,Internet - Content,0.55,,,,87,20__0,20,2,0.0,9940.0,12000.0,28593.6,31875.36,32203.54,32236.35,32239.64
XNET,Computer and Technology,Internet - Services,0.55,34965.0,1. p999999_trade_value,1.0,58,20__0,20,2,0.0,17024.0,25419.25,32733.45,34741.84,34942.68,34962.77,34964.78
XYZ,Computer and Technology,Internet - Software,0.55,,,,8119,40__1,40,2,1.0,16800.0,29867.5,135547.08,554088.36,2108062.22,3538020.72,3681016.57
YOU,Computer and Technology,Internet - Software,0.55,281250.0,1. p999999_trade_value,1.0,266,25__0,25,2,0.0,17225.0,24711.25,85437.5,236928.75,276817.88,280806.79,281205.68
Z,Computer and Technology,Internet - Services,0.55,,,,2070,35__0,35,2,0.0,12900.0,19000.0,46957.97,129360.91,162468.9,166006.89,166360.69
ZH,Computer and Technology,Internet - Content,0.55,,,,85,20__0,20,2,0.0,9878.0,10840.0,32323.2,42544.32,43566.43,43668.64,43678.86
ZM,Computer and Technology,Internet - Software,0.55,377718.0,4. p999_trade_value,6.0,5144,35__0,35,2,0.0,15656.0,24592.8,58617.74,359471.49,685568.25,788556.83,798855.68
