security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
NAGE,Medical,Medical - Biomedical and Genetics,5__0,5,3,0.0,1. p999999_trade_value,5000.0,5000.0,O:NAGE250516C00009000,NAGE,C,9.0,2025-05-16,209,0,325,0.5,1746646599568000000,100,5000.0,2025-05-07,3000.0,30,True,Automatic Execution,Medical,Medical - Biomedical and Genetics,8.82,8.85,8.37,8.45,1,3.6989700043360187,20,1,1,1,1,0
NEOG,Medical,Medical - Products,10__0,10,3,0.0,1. p999999_trade_value,4400.0,4400.0,O:NEOG241018P00015000,NEOG,P,15.0,2024-10-18,227,0,323,0.44,1727890511597000000,100,4400.0,2024-10-02,3000.0,30,True,Single Leg Auction Non ISO,Medical,Medical - Products,15.4,15.78,15.23,15.71,1,3.6434526764861874,20,1,1,1,1,0
NEOG,Medical,Medical - Products,10__0,10,3,0.0,8. p75_trade_value,3900.0,3900.0,O:NEOG250117C00012500,NEOG,C,12.5,2025-01-17,209,0,319,0.6,1735240453448000000,65,3900.0,2024-12-26,3000.0,30,True,Automatic Execution,Medical,Medical - Products,12.01,12.465438,11.99,12.43,2,3.591064607026499,20,2,1,0,0,0
NRXP,Medical,Medical - Drugs,5__0,5,3,0.0,1. p999999_trade_value,11519.999999999998,11519.999999999998,O:NRXP250117C00005000,NRXP,C,5.0,2025-01-17,209,0,325,0.18,1736521768786000000,640,11519.999999999998,2025-01-10,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,3.76,4.92,3.72,4.85,1,4.061452479087193,20,1,1,0,0,0
NUVB,Medical,Medical - Biomedical and Genetics,0__2,0,3,2.0,1. p999999_trade_value,3500.0,3500.0,O:NUVB250620C00002500,NUVB,C,2.5,2025-06-20,209,0,308,0.25,1748451667112000000,140,3500.0,2025-05-28,3000.0,30,True,Automatic Execution,Medical,Medical - Biomedical and Genetics,2.25,2.35,2.135,2.2,1,3.5440680443502757,20,1,1,0,0,0
NVCT,Medical,Medical - Biomedical and Genetics,10__0,10,3,0.0,1. p999999_trade_value,6500.0,6500.0,O:NVCT250417C00010000,NVCT,C,10.0,2025-04-17,209,0,313,1.3,1742308424764000000,50,6500.0,2025-03-18,3000.0,30,True,Automatic Execution,Medical,Medical - Biomedical and Genetics,9.5,9.5,8.81,9.44,1,3.8129133566428557,20,1,1,0,0,0
OCUL,Medical,Medical - Drugs,10__0,10,3,0.0,1. p999999_trade_value,47150.0,47150.0,O:OCUL250321C00007500,OCUL,C,7.5,2025-03-21,229,0,308,0.25,1740419039484000000,1886,47150.0,2025-02-24,3000.0,30,True,Single Leg Cross Non ISO,Medical,Medical - Drugs,6.99,7.08,6.7,6.73,1,4.673481697073347,20,1,1,1,1,0
ONC,Medical,Medical - Drugs,15__0,15,3,0.0,8. p75_trade_value,8400.0,18900.0,O:ONC250221C00230000,ONC,C,230.0,2025-02-21,209,0,316,4.5,1739472790562000000,42,18900.0,2025-02-13,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,218.6,226.33,218.51,225.49,4,4.276461804173244,20,2,1,1,1,0
ONC,Medical,Medical - Drugs,15__0,15,3,0.0,8. p75_trade_value,8400.0,18900.0,O:ONC250321C00250000,ONC,C,250.0,2025-03-21,209,0,322,8.5,1740071278743000000,12,10200.0,2025-02-20,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,237.12,246.8,237.12,244.2,6,4.008600171761918,20,3,1,1,1,0
ONC,Medical,Medical - Drugs,15__0,15,3,0.0,8. p75_trade_value,8400.0,18900.0,O:ONC250321C00250000,ONC,C,250.0,2025-03-21,209,0,320,8.5,1740071271475000000,13,11050.0,2025-02-20,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,237.12,246.8,237.12,244.2,5,4.04336227802113,20,3,1,1,1,0
ONC,Medical,Medical - Drugs,15__0,15,3,0.0,8. p75_trade_value,8400.0,18900.0,O:ONC250321C00250000,ONC,C,250.0,2025-03-21,209,0,301,8.4,1740071143049000000,10,8400.0,2025-02-20,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,237.12,246.8,237.12,244.2,8,3.9242792860618816,20,4,1,1,1,0
ONC,Medical,Medical - Drugs,15__0,15,3,0.0,7. p90_trade_value,33500.0,33500.0,O:ONC250417P00260000,ONC,P,260.0,2025-04-17,209,0,323,6.7,1743168621178000000,50,33500.0,2025-03-28,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,269.0,274.0,265.58,267.39,3,4.525044807036846,20,2,1,1,1,0
ONC,Medical,Medical - Drugs,15__0,15,3,0.0,1. p999999_trade_value,37500.0,37500.0,O:ONC250516P00230000,ONC,P,230.0,2025-05-16,209,0,313,5.0,1745855318306000000,75,37500.0,2025-04-28,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,247.67,255.64,247.67,249.46,2,4.574031267727719,20,1,1,1,1,0
ONC,Medical,Medical - Drugs,15__0,15,3,0.0,1. p999999_trade_value,37500.0,37500.0,O:ONC250516P00230000,ONC,P,230.0,2025-05-16,209,0,313,5.0,1745856578013000000,75,37500.0,2025-04-28,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,247.67,255.64,247.67,249.46,1,4.574031267727719,20,1,1,1,1,0
ONC,Medical,Medical - Drugs,15__0,15,3,0.0,8. p75_trade_value,8400.0,18900.0,O:ONC250620C00250000,ONC,C,250.0,2025-06-20,209,0,325,9.5,1748531692301000000,10,9500.0,2025-05-29,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,243.12,248.08,242.745,246.68,7,3.9777236052888476,20,4,1,0,0,0
ORGO,Medical,Medical - Drugs,10__0,10,3,0.0,8. p75_trade_value,4950.0,4950.0,O:ORGO250321P00005000,ORGO,P,5.0,2025-03-21,209,0,308,0.3,1741012282491000000,165,4950.0,2025-03-03,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,5.99,6.71,5.335,5.41,2,3.694605198933569,20,2,1,1,1,0
ORGO,Medical,Medical - Drugs,10__0,10,3,0.0,1. p999999_trade_value,6000.0,6000.0,O:ORGO250321P00005000,ORGO,P,5.0,2025-03-21,209,0,325,0.3,1741616979380000000,200,6000.0,2025-03-10,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,5.16,5.31,5.045,5.13,1,3.7781512503836434,20,1,1,1,1,0
ORIC,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,1. p999999_trade_value,60000.0,60000.0,O:ORIC241115C00010000,ORIC,C,10.0,2024-11-15,231,0,301,0.6,1730309062982000000,1000,60000.0,2024-10-30,3000.0,30,True,Single Leg Floor Trade,Medical,Medical - Biomedical and Genetics,8.94,9.77,8.94,9.42,1,4.778151250383644,20,1,1,0,0,0
PBH,Medical,Medical - Products,5__0,5,3,0.0,1. p999999_trade_value,7500.0,7500.0,O:PBH250516C00085000,PBH,C,85.0,2025-05-16,209,0,313,1.5,1746635884763000000,50,7500.0,2025-05-07,3000.0,30,True,Automatic Execution,Medical,Medical - Products,81.64,82.29,80.99,81.41,1,3.8750612633917,20,1,1,1,1,0
PCRX,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,1. p999999_trade_value,200000.0,200000.0,O:PCRX250117C00020000,PCRX,C,20.0,2025-01-17,235,0,301,2.0,1734715275086000000,1000,200000.0,2024-12-20,3000.0,30,True,Multi Leg floor trade,Medical,Medical - Biomedical and Genetics,19.07,19.8,18.73,18.98,1,5.301029995663981,20,1,1,1,1,0
PEPG,Medical,Medical - Biomedical and Genetics,10__0,10,3,0.0,8. p75_trade_value,9980.000000000002,9980.000000000002,O:PEPG250321P00002000,PEPG,P,2.0,2025-03-21,209,0,304,0.2,1740763252712000000,499,9980.000000000002,2025-02-28,3000.0,30,True,Automatic Execution,Medical,Medical - Biomedical and Genetics,2.43,3.17,2.21,3.15,2,3.999130541287371,20,2,1,1,1,0
PEPG,Medical,Medical - Biomedical and Genetics,10__0,10,3,0.0,1. p999999_trade_value,11235.0,11235.0,O:PEPG250321P00002000,PEPG,P,2.0,2025-03-21,227,0,302,0.15,1740763779410000000,749,11235.0,2025-02-28,3000.0,30,True,Single Leg Auction Non ISO,Medical,Medical - Biomedical and Genetics,2.43,3.17,2.21,3.15,1,4.050573076755148,20,1,1,1,1,0
PGEN,Medical,Medical - Biomedical and Genetics,5__0,5,3,0.0,1. p999999_trade_value,14000.0,14000.0,O:PGEN250321C00002000,PGEN,C,2.0,2025-03-21,209,0,308,0.2,1740408713647000000,700,14000.0,2025-02-24,3000.0,30,True,Automatic Execution,Medical,Medical - Biomedical and Genetics,1.92,1.925,1.74,1.75,1,4.146128035678238,20,1,1,0,0,0
PLSE,Medical,Medical - Instruments,15__0,15,3,0.0,7. p90_trade_value,8550.0,8550.0,O:PLSE240920P00018000,PLSE,P,18.0,2024-09-20,209,0,308,1.9,1724787845434000000,45,8550.0,2024-08-27,3000.0,30,True,Automatic Execution,Medical,Medical - Instruments,20.43,21.04,18.15,18.34,2,3.931966114728173,20,2,1,1,1,0
PLSE,Medical,Medical - Instruments,15__0,15,3,0.0,8. p75_trade_value,5649.999999999999,8200.0,O:PLSE240920C00020000,PLSE,C,20.0,2024-09-20,232,0,308,1.15,1724862700658000000,50,5749.999999999999,2024-08-28,3000.0,30,True,Multi Leg auto-electronic trade,Medical,Medical - Instruments,18.5,19.09,18.11,18.29,4,3.7596678446896306,20,4,1,0,0,0
PLSE,Medical,Medical - Instruments,15__0,15,3,0.0,8. p75_trade_value,5649.999999999999,8200.0,O:PLSE240920C00020000,PLSE,C,20.0,2024-09-20,232,0,312,1.13,1724864592615000000,50,5649.999999999999,2024-08-28,3000.0,30,True,Multi Leg auto-electronic trade,Medical,Medical - Instruments,18.5,19.09,18.11,18.29,5,3.7520484478194382,20,5,1,0,0,0
PLSE,Medical,Medical - Instruments,15__0,15,3,0.0,1. p999999_trade_value,10000.0,10000.0,O:PLSE250620C00018000,PLSE,C,18.0,2025-06-20,209,0,308,1.0,1748028303068000000,100,10000.0,2025-05-23,3000.0,30,True,Automatic Execution,Medical,Medical - Instruments,16.56,17.16,16.56,16.89,1,4.0,20,1,1,0,0,0
PLSE,Medical,Medical - Instruments,15__0,15,3,0.0,8. p75_trade_value,5649.999999999999,8200.0,O:PLSE250620C00018000,PLSE,C,18.0,2025-06-20,227,0,323,0.41,1749482278813000000,200,8200.0,2025-06-09,3000.0,30,True,Single Leg Auction Non ISO,Medical,Medical - Instruments,17.33,17.425,16.53,17.29,3,3.9138138523837167,20,3,0,0,0,1
PPBT,Medical,Medical - Biomedical and Genetics,5__0,5,3,0.0,1. p999999_trade_value,5600.0,5600.0,O:PPBT241220P00005000,PPBT,P,5.0,2024-12-20,227,0,323,0.7,1733236726881000000,80,5600.0,2024-12-03,3000.0,30,True,Single Leg Auction Non ISO,Medical,Medical - Biomedical and Genetics,6.12,6.81,5.31,6.57,1,3.7481880270062002,20,1,1,1,1,0
PRGO,Medical,Medical - Products,15__1,15,3,1.0,6. p95_trade_value,372900.0,436000.0,O:PRGO241115C00027500,PRGO,C,27.5,2024-11-15,233,0,300,1.09,1729536194457000000,4000,436000.0,2024-10-21,3000.0,30,True,Multi Leg Auction,Medical,Medical - Products,25.21,26.075,25.21,25.85,2,5.639486489268586,20,1,1,0,0,0
PRGO,Medical,Medical - Products,15__1,15,3,1.0,1. p999999_trade_value,1200000.0,1200000.0,O:PRGO250321C00025000,PRGO,C,25.0,2025-03-21,235,0,323,1.2,1739985246606000000,10000,1200000.0,2025-02-19,3000.0,30,True,Multi Leg floor trade,Medical,Medical - Products,24.08,24.84,23.8603,24.8,1,6.079181246047625,20,1,1,1,1,0
PRGO,Medical,Medical - Products,15__1,15,3,1.0,6. p95_trade_value,372900.0,436000.0,O:PRGO250321C00030000,PRGO,C,30.0,2025-03-21,235,0,323,0.75,1740758052911000000,4972,372900.0,2025-02-28,3000.0,30,True,Multi Leg floor trade,Medical,Medical - Products,27.65,29.53,27.23,29.0,3,5.571592383361307,20,1,1,0,0,0
RAPP,Medical,Medical - Biomedical and Genetics,0__0,0,3,0.0,1. p999999_trade_value,10000.0,10000.0,O:RAPP250620P00010000,RAPP,P,10.0,2025-06-20,209,0,308,1.0,1748030205096000000,100,10000.0,2025-05-23,3000.0,30,True,Automatic Execution,Medical,Medical - Biomedical and Genetics,10.91,11.8171,10.75,10.82,1,4.0,20,1,1,0,0,0
RARE,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,1. p999999_trade_value,185000.0,185000.0,O:RARE250117C00045000,RARE,C,45.0,2025-01-17,235,0,301,3.7,1734622453312000000,500,185000.0,2024-12-19,3000.0,30,True,Multi Leg floor trade,Medical,Medical - Biomedical and Genetics,42.96,44.0,41.45,43.47,1,5.267171728403014,20,1,1,0,0,0
RCUS,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,1. p999999_trade_value,73500.0,73500.0,O:RCUS241115P00017500,RCUS,P,17.5,2024-11-15,235,0,301,2.45,1729274813768000000,300,73500.0,2024-10-18,3000.0,30,True,Multi Leg floor trade,Medical,Medical - Biomedical and Genetics,18.35,18.635,18.11,18.44,1,4.866287339084195,20,1,1,1,1,0
RCUS,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,6. p95_trade_value,49335.0,49335.0,O:RCUS241115P00015000,RCUS,P,15.0,2024-11-15,233,0,312,1.65,1729523814114000000,299,49335.0,2024-10-21,3000.0,30,True,Multi Leg Auction,Medical,Medical - Biomedical and Genetics,17.95,18.12,16.46,16.97,2,4.693155132538336,20,1,1,1,0,0
RGLS,Medical,Medical - Drugs,15__0,15,3,0.0,1. p999999_trade_value,17675.0,17675.0,O:RGLS250516C00004000,RGLS,C,4.0,2025-05-16,209,0,316,0.35,1745853592486000000,505,17675.0,2025-04-28,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,2.78,3.73,2.7575,3.49,1,4.247359422468937,20,1,1,1,1,0
RGLS,Medical,Medical - Drugs,15__0,15,3,0.0,6. p95_trade_value,13929.999999999998,13929.999999999998,O:RGLS250516C00004000,RGLS,C,4.0,2025-05-16,209,0,315,0.35,1745853592474000000,398,13929.999999999998,2025-04-28,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,2.78,3.73,2.7575,3.49,2,4.143951116423963,20,1,1,1,1,0
RGLS,Medical,Medical - Drugs,15__0,15,3,0.0,8. p75_trade_value,7600.0,10335.0,O:RGLS250516C00004000,RGLS,C,4.0,2025-05-16,209,0,308,0.15,1745847939039000000,689,10335.0,2025-04-28,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,2.78,3.73,2.7575,3.49,4,4.0143104809633074,20,2,1,1,1,0
RGLS,Medical,Medical - Drugs,15__0,15,3,0.0,8. p75_trade_value,7600.0,10335.0,O:RGLS250516C00004000,RGLS,C,4.0,2025-05-16,227,0,302,0.4,1745935923571000000,190,7600.0,2025-04-29,3000.0,30,True,Single Leg Auction Non ISO,Medical,Medical - Drugs,3.5,3.597,3.212,3.37,6,3.8808135922807914,20,4,1,1,1,0
RGLS,Medical,Medical - Drugs,15__0,15,3,0.0,8. p75_trade_value,7600.0,10335.0,O:RGLS250516C00004000,RGLS,C,4.0,2025-05-16,209,0,320,0.4,1745936062357000000,200,8000.0,2025-04-29,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,3.5,3.597,3.212,3.37,5,3.9030899869919438,20,3,1,1,1,0
RGLS,Medical,Medical - Drugs,15__0,15,3,0.0,7. p90_trade_value,12400.0,12400.0,O:RGLS250516C00004000,RGLS,C,4.0,2025-05-16,209,0,312,0.4,1745935923471000000,310,12400.0,2025-04-29,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,3.5,3.597,3.212,3.37,3,4.093421685162235,20,2,1,1,1,0
RGNX,Medical,Medical - Biomedical and Genetics,10__0,10,3,0.0,1. p999999_trade_value,9625.000000000002,9625.000000000002,O:RGNX241220C00010000,RGNX,C,10.0,2024-12-20,209,0,308,0.55,1733239118487000000,175,9625.000000000002,2024-12-03,3000.0,30,True,Automatic Execution,Medical,Medical - Biomedical and Genetics,9.84,9.9,9.13,9.3,1,3.9834007381805385,20,1,1,0,0,0
RGNX,Medical,Medical - Biomedical and Genetics,10__0,10,3,0.0,7. p90_trade_value,4950.000000000001,4950.000000000001,O:RGNX241220C00010000,RGNX,C,10.0,2024-12-20,209,0,312,0.55,1733238927271000000,90,4950.000000000001,2024-12-03,3000.0,30,True,Automatic Execution,Medical,Medical - Biomedical and Genetics,9.84,9.9,9.13,9.3,2,3.694605198933569,20,2,1,0,0,0
RGNX,Medical,Medical - Biomedical and Genetics,10__0,10,3,0.0,8. p75_trade_value,4000.0,4000.0,O:RGNX250221P00007500,RGNX,P,7.5,2025-02-21,227,0,323,0.4,1738344863090000000,100,4000.0,2025-01-31,3000.0,30,True,Single Leg Auction Non ISO,Medical,Medical - Biomedical and Genetics,7.95,8.63,7.68,8.07,4,3.6020599913279625,20,4,1,1,1,0
RGNX,Medical,Medical - Biomedical and Genetics,10__0,10,3,0.0,8. p75_trade_value,4000.0,4000.0,O:RGNX250221P00007500,RGNX,P,7.5,2025-02-21,209,0,320,0.4,1738344829165000000,100,4000.0,2025-01-31,3000.0,30,True,Automatic Execution,Medical,Medical - Biomedical and Genetics,7.95,8.63,7.68,8.07,3,3.6020599913279625,20,3,1,1,1,0
RGNX,Medical,Medical - Biomedical and Genetics,10__0,10,3,0.0,8. p75_trade_value,4000.0,4000.0,O:RGNX250516C00010000,RGNX,C,10.0,2025-05-16,209,0,303,0.4,1746021105190000000,100,4000.0,2025-04-30,3000.0,30,True,Automatic Execution,Medical,Medical - Biomedical and Genetics,9.18,9.72,9.01,9.61,5,3.6020599913279625,20,5,1,0,0,0
RIGL,Medical,Medical - Drugs,10__0,10,3,0.0,1. p999999_trade_value,16560.0,16560.0,O:RIGL250321C00023000,RIGL,C,23.0,2025-03-21,209,0,325,1.8,1740682681726000000,92,16560.0,2025-02-27,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,22.64,22.75,21.58,21.78,1,4.219060332448861,20,1,1,0,0,0
RIGL,Medical,Medical - Drugs,10__0,10,3,0.0,8. p75_trade_value,11726.0,11726.0,O:RIGL250321C00023000,RIGL,C,23.0,2025-03-21,227,0,312,1.43,1740681053156000000,82,11726.0,2025-02-27,3000.0,30,True,Single Leg Auction Non ISO,Medical,Medical - Drugs,22.64,22.75,21.58,21.78,2,4.069149889848778,20,2,1,0,0,0
RLAY,Medical,Medical - Drugs,10__0,10,3,0.0,1. p999999_trade_value,20520.0,20520.0,O:RLAY240920P00007500,RLAY,P,7.5,2024-09-20,209,0,313,0.6,1725979006334000000,342,20520.0,2024-09-10,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,10.0,10.1263,8.075,9.0,1,4.312177356439778,20,1,1,1,1,0
RLAY,Medical,Medical - Drugs,10__0,10,3,0.0,8. p75_trade_value,5000.0,8189.999999999999,O:RLAY241220C00005000,RLAY,C,5.0,2024-12-20,209,0,308,0.2,1733159919780000000,250,5000.0,2024-12-02,3000.0,30,True,Automatic Execution,Medical,Medical - Drugs,4.76,4.81,4.61,4.67,4,3.6989700043360187,20,4,1,0,0,0
RLAY,Medical,Medical - Drugs,10__0,10,3,0.0,8. p75_trade_value,5000.0,8189.999999999999,O:RLAY250221C00005000,RLAY,C,5.0,2025-02-21,219,0,320,0.3,1737649733860000000,273,8189.999999999999,2025-01-23,3000.0,30,True,Intermarket Sweep Order,Medical,Medical - Drugs,4.82,4.96,4.615,4.89,3,3.9132839017604186,20,3,1,0,0,0
RLAY,Medical,Medical - Drugs,10__0,10,3,0.0,7. p90_trade_value,12500.0,12500.0,O:RLAY250221C00005000,RLAY,C,5.0,2025-02-21,231,0,300,0.25,1737731519178000000,500,12500.0,2025-01-24,3000.0,30,True,Single Leg Floor Trade,Medical,Medical - Drugs,4.75,4.9975,4.605,4.85,2,4.096910013008056,20,2,1,0,0,0
ROIV,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,1. p999999_trade_value,130000.0,130000.0,O:ROIV241018C00012000,ROIV,C,12.0,2024-10-18,227,0,304,0.26,1727188335263000000,5000,130000.0,2024-09-24,3000.0,30,True,Single Leg Auction Non ISO,Medical,Medical - Biomedical and Genetics,11.87,11.895,11.45,11.69,1,5.113943352306837,20,1,1,0,0,0
ROIV,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,6. p95_trade_value,92463.0,92463.0,O:ROIV241018C00012000,ROIV,C,12.0,2024-10-18,227,0,304,0.37,1727361164928000000,2499,92463.0,2024-09-26,3000.0,30,True,Single Leg Auction Non ISO,Medical,Medical - Biomedical and Genetics,11.8,11.93,11.5,11.57,2,4.965967980193445,20,1,1,0,0,0
RPRX,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,8. p75_trade_value,22140.0,49875.0,O:RPRX241115C00032500,RPRX,C,32.5,2024-11-15,227,0,301,0.25,1729271662410000000,1995,49875.0,2024-10-18,3000.0,30,True,Single Leg Auction Non ISO,Medical,Medical - Biomedical and Genetics,28.12,28.27,27.81,27.98,5,4.697882908694805,20,3,0,0,0,1
RPRX,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,8. p75_trade_value,22140.0,49875.0,O:RPRX250417P00032500,RPRX,P,32.5,2025-04-17,209,0,316,0.45,1742932285047000000,492,22140.0,2025-03-25,3000.0,30,True,Automatic Execution,Medical,Medical - Biomedical and Genetics,33.85,34.14,33.5,33.76,10,4.345177616542704,20,5,1,1,0,0
RPRX,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,7. p90_trade_value,52320.00000000001,77766.00000000001,O:RPRX250417P00032500,RPRX,P,32.5,2025-04-17,228,0,312,0.4,1742931217146000000,1308,52320.00000000001,2025-03-25,3000.0,30,True,Single Leg Auction ISO,Medical,Medical - Biomedical and Genetics,33.85,34.14,33.5,33.76,4,4.7186677353162105,20,2,1,1,0,0
RPRX,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,8. p75_trade_value,22140.0,49875.0,O:RPRX250417C00035000,RPRX,C,35.0,2025-04-17,229,0,308,0.6,1743005862719000000,825,49500.0,2025-03-26,3000.0,30,True,Single Leg Cross Non ISO,Medical,Medical - Biomedical and Genetics,33.49,34.0,31.38,31.56,6,4.694605198933568,20,3,0,0,0,1
RPRX,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,7. p90_trade_value,52320.00000000001,77766.00000000001,O:RPRX250417P00030000,RPRX,P,30.0,2025-04-17,228,0,312,0.78,1743087436010000000,997,77766.00000000001,2025-03-27,3000.0,30,True,Single Leg Auction ISO,Medical,Medical - Biomedical and Genetics,31.87,32.25,31.24,31.65,3,4.890789761002136,20,2,1,0,0,0
RPRX,Medical,Medical - Biomedical and Genetics,15__0,15,3,0.0,1. p999999_trade_value,128000.0,128000.0,O:RPRX250417P00030000,RPRX,P,30.0,2025-04-17,239,0,302,0.8,1743089631621000000,1600,128000.0,2025-03-27,3000.0,30,True,Multi Leg floor trade against single leg(s),Medical,Medical - Biomedical and Genetics,31.87,32.25,31.24,31.65,1,5.107209969647869,20,1,1,0,0,0
