security,sector,industry,final_cluster,trade_volume_bin,trade_volume_bin_rank,cluster,trade_value_category,category_minimum,category_maximum,option_ticker,security_1,option_type,strike_price,expiration,conditions,correction,exchange,price,sip_timestamp,size,trade_value,data_date,min_trade_value,expiration_days_out,otm_range,option_condition_name,sector_1,industry_1,securty_open,security_high,security_low,security_close,trade_rank,trade_value_log10,number_of_bins,trade_value_bin,itm,itm_expiration_day,itm_expriation_close,otm
EXTR,Computer and Technology,Computer - Networking,15__0,15,3,0.0,1. p999999_trade_value,78771.99999999999,78771.99999999999,O:EXTR250221P00017000,EXTR,P,17.0,2025-02-21,234,0,302,0.94,1737578650588000000,838,78771.99999999999,2025-01-22,3000.0,30,True,Multi Leg Cross,Computer and Technology,Computer - Networking,17.56,17.96,17.26,17.27,1,4.896371872229975,20,1,1,1,1,0
FARO,Computer and Technology,Computer - Integrated Systems,10__0,10,3,0.0,1. p999999_trade_value,20000.0,20000.0,O:FARO250321C00030000,FARO,C,30.0,2025-03-21,209,0,315,1.0,1740409591131000000,200,20000.0,2025-02-24,3000.0,30,True,Automatic Execution,Computer and Technology,Computer - Integrated Systems,26.82,27.28,26.25,27.07,1,4.301029995663981,20,1,1,0,0,0
OPRX,Computer and Technology,Computer - Software,10__0,10,3,0.0,8. p75_trade_value,7240.000000000001,7240.000000000001,O:OPRX250321C00007500,OPRX,C,7.5,2025-03-21,209,0,323,0.4,1741786478160000000,181,7240.000000000001,2025-03-12,3000.0,30,True,Automatic Execution,Computer and Technology,Computer - Software,4.85,6.74,4.85,6.28,2,3.859738566197147,20,2,1,1,1,0
OPRX,Computer and Technology,Computer - Software,10__0,10,3,0.0,1. p999999_trade_value,7960.000000000001,7960.000000000001,O:OPRX250321C00007500,OPRX,C,7.5,2025-03-21,209,0,313,0.4,1741787541823000000,199,7960.000000000001,2025-03-12,3000.0,30,True,Automatic Execution,Computer and Technology,Computer - Software,4.85,6.74,4.85,6.28,1,3.900913067737669,20,1,1,1,1,0
OTEX,Computer and Technology,Computer - Software,10__0,10,3,0.0,1. p999999_trade_value,22610.0,22610.0,O:OTEX250516C00027500,OTEX,C,27.5,2025-05-16,209,0,308,0.85,1745519314126000000,266,22610.0,2025-04-24,3000.0,30,True,Automatic Execution,Computer and Technology,Computer - Software,26.0,26.905,25.91,26.87,1,4.35430056234536,20,1,1,1,1,0
PDFS,Computer and Technology,Computer - Services,5__0,5,3,0.0,1. p999999_trade_value,10000.0,10000.0,O:PDFS250516C00020000,PDFS,C,20.0,2025-05-16,209,0,313,1.0,1746732852676000000,100,10000.0,2025-05-08,3000.0,30,True,Automatic Execution,Computer and Technology,Computer - Services,19.28,19.89,19.15,19.6,1,4.0,20,1,1,1,0,0
SLP,Computer and Technology,Computer - Software,10__0,10,3,0.0,1. p999999_trade_value,29000.0,29000.0,O:SLP250620P00030000,SLP,P,30.0,2025-06-20,227,0,312,1.45,1747837546069000000,200,29000.0,2025-05-21,3000.0,30,True,Single Leg Auction Non ISO,Computer and Technology,Computer - Software,31.46,32.255,30.4,31.7,1,4.4623979978989565,20,1,1,0,0,0
SSNC,Computer and Technology,Computer - Software,15__0,15,3,0.0,1. p999999_trade_value,17550.0,17550.0,O:SSNC250221C00085000,SSNC,C,85.0,2025-02-21,232,0,323,1.17,1738858198240000000,150,17550.0,2025-02-06,3000.0,30,True,Multi Leg auto-electronic trade,Computer and Technology,Computer - Software,82.06,82.1,81.01,81.8,1,4.244277120801843,20,1,1,1,1,0
VUZI,Computer and Technology,Computer - Peripheral Equipment,15__0,15,3,0.0,6. p95_trade_value,18600.0,18600.0,O:VUZI250117C00005000,VUZI,C,5.0,2025-01-17,209,0,307,0.4,1734967437000000000,465,18600.0,2024-12-23,3000.0,30,True,Automatic Execution,Computer and Technology,Computer - Peripheral Equipment,4.5,4.54,4.12,4.5,2,4.269512944217916,20,1,1,0,0,0
VUZI,Computer and Technology,Computer - Peripheral Equipment,15__0,15,3,0.0,1. p999999_trade_value,80000.0,80000.0,O:VUZI250117C00005000,VUZI,C,5.0,2025-01-17,231,0,323,0.4,1734967543040000000,2000,80000.0,2024-12-23,3000.0,30,True,Single Leg Floor Trade,Computer and Technology,Computer - Peripheral Equipment,4.5,4.54,4.12,4.5,1,4.903089986991944,20,1,1,0,0,0
